f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.9124668435013263,0.868,0.8911917098445595,0.9347826086956522,0.0044307708740234375,"0, 2, 9, 12, 14, 15, 23, 25, 27, 28, 30, 33, 37, 38, 39, 43, 46, 47, 51, 52, 54, 57, 58, 60, 61, 62, 63, 65, 66, 68, 69, 72, 73, 74, 76","1, 4, 5, 6, 7, 8, 10, 11, 14, 17, 18, 19, 27, 28, 29, 30, 31, 32, 34"
0.9085714285714287,0.872,0.9190751445086706,0.8983050847457628,0.0030257701873779297,"4, 5, 6, 8, 10, 13, 14, 15, 17, 20, 21, 24, 25, 26, 28, 30, 32, 37, 38, 40, 42, 44, 47, 51, 58, 60, 65, 67, 68, 71, 74, 76","0, 1, 3, 7, 8, 9, 11, 12, 15, 17, 18, 20, 23, 24, 25, 26, 30, 31"
0.9028571428571429,0.864,0.9575757575757575,0.8540540540540541,0.003948211669921875,"2, 3, 10, 11, 13, 15, 20, 22, 23, 25, 26, 28, 29, 36, 37, 40, 42, 43, 45, 46, 47, 48, 49, 50, 53, 54, 55, 57, 59, 60, 61, 62, 64, 65, 66, 68, 76","0, 6, 7, 9, 10, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36"
0.9276807980049877,0.884,0.9073170731707317,0.9489795918367347,0.0020051002502441406,"0, 2, 3, 4, 6, 7, 10, 13, 14, 25, 30, 31, 32, 33, 36, 38, 40, 41, 42, 44, 47, 48, 49, 53, 57, 58, 60, 63, 65, 75, 76","0, 3, 4, 5, 6, 7, 13, 14, 15, 21, 22, 25, 28"
0.9336870026525199,0.9,0.946236559139785,0.9214659685863874,0.002413034439086914,"0, 5, 8, 9, 13, 15, 20, 21, 22, 23, 25, 35, 37, 41, 42, 44, 49, 50, 54, 56, 57, 58, 59, 60, 61, 64, 65, 66, 68, 72, 76","2, 4, 5, 9, 10, 11, 12, 13, 15, 16, 18, 19, 21, 22, 24, 26, 30"
0.9034090909090908,0.864,0.8932584269662921,0.9137931034482759,0.00333404541015625,"0, 2, 4, 6, 7, 9, 10, 12, 14, 15, 16, 17, 20, 25, 28, 29, 30, 32, 34, 35, 44, 46, 48, 49, 50, 52, 55, 61, 62, 65, 66, 67, 68, 69, 72, 74, 75, 76","0, 1, 3, 5, 8, 9, 12, 13, 20, 21, 22, 26, 28, 29, 31, 32, 34, 35, 36, 37"
0.8983957219251336,0.848,0.8795811518324608,0.9180327868852459,0.0035910606384277344,"3, 5, 7, 10, 11, 13, 14, 20, 22, 24, 25, 28, 30, 32, 34, 36, 42, 43, 44, 45, 47, 50, 52, 54, 56, 59, 60, 61, 63, 64, 65, 73, 76","0, 1, 2, 5, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22, 24, 28, 30, 31, 32"
0.8786127167630059,0.832,0.8837209302325582,0.8735632183908046,0.0026340484619140625,"1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 14, 22, 23, 25, 31, 33, 37, 41, 43, 44, 46, 47, 48, 53, 54, 56, 60, 61, 65, 66, 67, 68, 69, 72, 76","1, 11, 13, 16, 19, 21, 22, 23, 26, 28, 30, 34"
0.91005291005291,0.864,0.9347826086956522,0.8865979381443299,0.0019788742065429688,"0, 1, 2, 5, 6, 8, 11, 14, 22, 23, 25, 27, 29, 31, 34, 35, 36, 38, 39, 40, 43, 48, 53, 55, 56, 57, 59, 60, 64, 65, 66, 68, 70, 76","3, 5, 6, 7, 9, 10, 13, 15, 16, 21, 24, 25, 26, 27, 28, 29, 30, 31, 33"
0.9027027027027026,0.856,0.9277777777777778,0.8789473684210526,0.002668142318725586,"0, 5, 8, 10, 11, 13, 15, 16, 19, 20, 22, 23, 24, 25, 31, 34, 35, 39, 42, 43, 45, 49, 50, 51, 54, 55, 57, 59, 60, 61, 64, 65, 67, 68, 69, 72, 73, 76","2, 3, 7, 9, 10, 11, 13, 14, 16, 17, 18, 21, 23, 24, 26, 28, 29, 30, 31, 32, 34, 35, 37"
0.921875,0.88,0.9123711340206185,0.9315789473684211,0.0022041797637939453,"3, 4, 5, 6, 8, 10, 13, 15, 19, 20, 25, 26, 27, 29, 30, 32, 35, 40, 41, 46, 48, 49, 51, 52, 53, 55, 58, 59, 60, 65, 66, 68, 69, 71, 72, 74, 75, 76","0, 1, 4, 5, 7, 10, 12, 16, 17, 18, 20, 21, 25, 26, 28, 29, 32"
0.931129476584022,0.9,0.9657142857142857,0.898936170212766,0.0022199153900146484,"3, 7, 9, 12, 13, 14, 15, 17, 18, 20, 22, 25, 26, 28, 30, 34, 38, 42, 47, 50, 55, 58, 59, 60, 61, 63, 64, 65, 66, 69, 70, 71, 72, 74, 75, 76","0, 1, 4, 5, 6, 7, 11, 16, 19, 20, 25, 30, 31, 33"
0.9297297297297297,0.896,0.9717514124293786,0.8911917098445595,0.0032160282135009766,"0, 4, 5, 6, 7, 10, 16, 17, 19, 20, 24, 25, 27, 28, 30, 33, 36, 43, 46, 49, 50, 52, 53, 54, 56, 57, 58, 60, 63, 64, 65, 66, 71, 72, 74, 75, 76","0, 1, 6, 9, 10, 12, 13, 14, 15, 16, 17, 19, 23, 25, 26, 27, 30, 31, 32, 35, 36"
0.9116809116809117,0.876,0.898876404494382,0.9248554913294798,0.0023221969604492188,"0, 3, 4, 5, 6, 8, 11, 14, 15, 20, 28, 32, 34, 36, 39, 40, 42, 46, 48, 49, 50, 51, 53, 54, 55, 57, 58, 59, 60, 64, 65, 72, 73, 74, 75, 76","1, 8, 9, 10, 11, 13, 19, 24, 27, 28, 30, 34, 35"
0.8811594202898552,0.836,0.9559748427672956,0.8172043010752689,0.0012416839599609375,"1, 3, 4, 5, 6, 8, 15, 22, 24, 25, 26, 27, 28, 35, 36, 37, 39, 42, 44, 48, 49, 50, 52, 55, 57, 58, 59, 60, 62, 64, 65, 68, 74, 75, 76","0, 4, 7, 9, 10, 11, 13, 21, 26, 30, 31, 32, 33, 34"
