f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.9171270718232044,0.88,0.9222222222222223,0.9120879120879121,0.004770040512084961,"1, 4, 5, 6, 7, 8, 13, 14, 15, 19, 21, 24, 25, 29, 30, 35, 37, 39, 40, 42, 43, 45, 46, 48, 49, 50, 55, 57, 59, 61, 63, 65, 66, 67, 69, 70, 71, 72, 75, 76","0, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 18, 19, 24, 26, 27, 28, 29, 31, 33, 34, 36, 38, 39"
0.9204545454545454,0.888,0.9473684210526315,0.8950276243093923,0.0028259754180908203,"3, 6, 7, 10, 11, 14, 15, 17, 19, 20, 25, 26, 27, 28, 31, 33, 36, 41, 43, 44, 45, 47, 49, 50, 53, 59, 63, 64, 65, 66, 68, 72, 75, 76","0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 18, 22, 23, 24, 25, 26, 28, 29, 32, 33"
0.9050279329608939,0.864,0.9364161849710982,0.8756756756756757,0.0037539005279541016,"2, 3, 6, 10, 13, 14, 15, 16, 17, 20, 21, 24, 25, 28, 29, 30, 32, 33, 34, 35, 40, 42, 43, 45, 46, 49, 51, 53, 55, 56, 59, 60, 63, 65, 66, 67, 68, 69, 70, 72, 74, 76","0, 1, 2, 3, 4, 5, 6, 10, 11, 16, 18, 19, 23, 25, 26, 28, 32, 33, 34, 35, 36, 37, 38, 39, 40"
0.8779069767441859,0.832,0.94375,0.8206521739130435,0.004534006118774414,"2, 10, 11, 12, 13, 14, 16, 20, 21, 22, 24, 25, 28, 31, 32, 33, 34, 35, 36, 41, 42, 49, 51, 53, 54, 55, 56, 61, 62, 64, 65, 68, 69, 71, 73, 74, 75, 76","0, 2, 3, 4, 8, 11, 12, 14, 17, 18, 19, 20, 22, 23, 27, 28, 30, 31, 33"
0.9157303370786517,0.88,0.9209039548022598,0.9106145251396648,0.002791881561279297,"0, 2, 3, 6, 10, 11, 12, 13, 15, 16, 19, 20, 22, 25, 28, 34, 37, 39, 40, 41, 42, 43, 44, 45, 46, 48, 52, 53, 57, 60, 64, 65, 68, 69, 70, 73, 74, 75, 76","0, 1, 2, 3, 5, 7, 9, 10, 11, 16, 18, 20, 22, 23, 25, 26, 28, 29, 30, 34, 35, 36"
0.915068493150685,0.876,0.9329608938547486,0.8978494623655914,0.0037910938262939453,"1, 4, 6, 7, 11, 14, 17, 18, 22, 24, 25, 28, 30, 33, 35, 36, 37, 42, 44, 45, 47, 49, 50, 51, 52, 53, 54, 57, 59, 60, 62, 64, 67, 68, 69, 72, 73, 74, 76","1, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 17, 18, 19, 22, 24, 26, 27, 30, 35, 36, 37, 38"
0.9008498583569405,0.86,0.9578313253012049,0.8502673796791443,0.003292083740234375,"3, 5, 7, 10, 14, 15, 16, 18, 19, 20, 22, 24, 25, 26, 27, 28, 30, 31, 36, 41, 43, 44, 48, 52, 54, 55, 56, 68, 73, 76","0, 1, 2, 4, 5, 6, 7, 9, 10, 16, 17, 19, 22, 23, 25, 29"
0.9175824175824175,0.88,0.9175824175824175,0.9175824175824175,0.0017142295837402344,"0, 2, 3, 7, 8, 9, 13, 15, 17, 19, 26, 28, 30, 31, 33, 34, 35, 37, 39, 40, 41, 44, 46, 47, 48, 49, 50, 51, 54, 56, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 70, 73, 74, 76","2, 6, 7, 11, 12, 14, 18, 21, 23, 28, 32, 35, 37, 38"
0.9105691056910569,0.868,0.9385474860335196,0.8842105263157894,0.004092216491699219,"0, 1, 2, 3, 4, 6, 8, 14, 15, 17, 18, 22, 25, 26, 28, 29, 30, 31, 35, 37, 39, 40, 42, 44, 45, 47, 48, 50, 53, 54, 55, 61, 65, 66, 67, 69, 72, 74, 76","1, 3, 5, 6, 7, 8, 9, 10, 12, 13, 15, 18, 19, 20, 22, 24, 25, 26, 27, 28, 31, 32, 34, 36, 37"
0.9343832020997376,0.9,0.9368421052631579,0.9319371727748691,0.002596139907836914,"0, 2, 5, 9, 13, 15, 16, 19, 20, 25, 27, 28, 30, 31, 33, 36, 38, 42, 43, 44, 46, 47, 50, 51, 52, 54, 57, 61, 63, 64, 65, 69, 73, 75, 76","2, 6, 8, 12, 15, 16, 19, 20, 21, 22, 24, 26, 28, 32, 33, 34"
0.9239130434782609,0.888,0.9289617486338798,0.918918918918919,0.0032739639282226562,"2, 3, 4, 12, 14, 19, 20, 22, 25, 26, 28, 30, 32, 35, 36, 39, 40, 41, 44, 46, 47, 50, 51, 53, 54, 55, 56, 57, 58, 61, 64, 65, 67, 68, 71, 74, 75, 76","0, 6, 8, 9, 11, 14, 15, 16, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 35, 36"
0.907608695652174,0.864,0.912568306010929,0.9027027027027027,0.003161907196044922,"1, 4, 6, 11, 15, 18, 22, 23, 28, 29, 33, 36, 43, 45, 47, 49, 52, 55, 61, 62, 63, 65, 67, 70, 71, 73, 74, 75, 76","1, 2, 3, 5, 7, 9, 10, 12, 13, 14, 18, 19, 22, 23, 24, 25, 26, 28"
0.9214659685863874,0.88,0.8979591836734694,0.946236559139785,0.001970052719116211,"2, 3, 4, 6, 7, 12, 15, 17, 19, 20, 22, 24, 25, 27, 28, 31, 38, 39, 40, 42, 43, 44, 48, 52, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 74, 76","2, 4, 5, 7, 8, 10, 11, 12, 13, 16, 18, 20, 21, 24, 26, 29, 30, 31, 32, 33, 35"
0.9152542372881357,0.88,0.9418604651162791,0.8901098901098901,0.002917766571044922,"0, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 22, 24, 25, 26, 27, 31, 32, 33, 34, 36, 37, 38, 41, 42, 44, 50, 51, 52, 53, 57, 58, 61, 62, 63, 64, 65, 69, 71, 72, 73, 76","0, 3, 7, 9, 10, 11, 19, 20, 21, 22, 23, 25, 28, 30, 31, 39, 40, 42"
0.9214092140921409,0.884,0.9340659340659341,0.9090909090909091,0.0027740001678466797,"0, 4, 6, 7, 14, 15, 16, 17, 20, 22, 23, 24, 25, 27, 29, 30, 33, 35, 36, 37, 38, 39, 41, 43, 44, 45, 50, 54, 56, 59, 60, 62, 63, 65, 68, 69, 70, 71, 72, 74, 76","0, 1, 2, 3, 6, 7, 8, 10, 15, 21, 23, 27, 29, 30, 31, 32, 34, 36, 37, 39, 40"
0.9153439153439153,0.872,0.9105263157894737,0.9202127659574468,0.002470254898071289,"0, 2, 10, 13, 14, 15, 16, 20, 21, 22, 25, 26, 29, 30, 31, 32, 35, 37, 38, 39, 41, 42, 47, 50, 53, 54, 55, 58, 59, 60, 64, 65, 66, 68, 70, 72, 73, 75, 76","0, 2, 4, 5, 6, 15, 16, 18, 21, 26, 27, 31, 35"
