f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.9171270718232044,0.88,0.9171270718232044,0.9171270718232044,0.0036509037017822266,"0, 3, 4, 7, 8, 11, 16, 21, 23, 25, 29, 32, 35, 36, 37, 38, 44, 45, 47, 49, 52, 55, 58, 61, 63, 65, 66, 68, 69, 70, 71, 72, 75, 76",
0.912568306010929,0.872,0.8789473684210526,0.9488636363636364,0.0020020008087158203,"0, 2, 5, 9, 10, 11, 17, 20, 22, 26, 29, 32, 37, 38, 40, 42, 47, 51, 54, 55, 56, 57, 59, 64, 65, 68, 69, 70, 76",
0.9197860962566845,0.88,0.9502762430939227,0.8911917098445595,0.004249095916748047,"0, 4, 8, 13, 14, 16, 17, 20, 25, 31, 32, 34, 35, 38, 40, 41, 42, 43, 45, 46, 48, 50, 52, 54, 56, 57, 58, 59, 60, 63, 65, 67, 68, 71, 72, 73, 74, 76",
0.8969359331476323,0.852,0.936046511627907,0.8609625668449198,0.003947019577026367,"0, 1, 3, 4, 5, 6, 8, 9, 10, 13, 14, 16, 17, 18, 20, 22, 24, 29, 30, 32, 35, 36, 44, 45, 48, 53, 55, 57, 60, 62, 65, 67, 68, 69, 70, 71, 73, 75",
0.8846153846153846,0.832,0.9096045197740112,0.8609625668449198,0.0030078887939453125,"0, 2, 5, 6, 7, 8, 9, 13, 14, 15, 23, 25, 27, 29, 31, 32, 33, 35, 36, 38, 39, 40, 46, 47, 49, 52, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 74, 75",
0.8907103825136612,0.84,0.9005524861878453,0.8810810810810811,0.0037097930908203125,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 17, 20, 21, 22, 23, 24, 26, 27, 30, 31, 33, 34, 37, 39, 41, 43, 44, 45, 46, 47, 49, 52, 53, 54, 56, 59, 60, 61, 62, 63, 65, 66, 75, 76",
0.9061662198391421,0.86,0.9234972677595629,0.8894736842105263,0.00379180908203125,"0, 1, 2, 3, 5, 6, 10, 11, 13, 19, 20, 24, 25, 28, 32, 33, 37, 40, 41, 44, 45, 46, 48, 51, 52, 54, 60, 61, 62, 64, 65, 67, 73, 75, 76",
0.9295039164490861,0.892,0.9417989417989417,0.9175257731958762,0.0042421817779541016,"0, 2, 4, 6, 8, 9, 11, 12, 13, 16, 19, 20, 21, 25, 26, 27, 28, 29, 30, 31, 32, 33, 38, 39, 40, 43, 44, 45, 46, 51, 57, 60, 61, 62, 63, 65, 66, 69, 70, 72, 73, 74, 75, 76",
0.9205479452054794,0.884,0.9130434782608695,0.9281767955801105,0.003609895706176758,"0, 2, 3, 6, 9, 10, 11, 12, 18, 19, 20, 22, 24, 26, 27, 29, 30, 31, 32, 33, 34, 38, 39, 45, 48, 49, 51, 53, 54, 56, 57, 58, 60, 61, 62, 63, 65, 66, 67, 69, 71, 73, 74",
0.9357326478149101,0.9,0.9285714285714286,0.9430051813471503,0.0023200511932373047,"16, 18, 20, 23, 25, 27, 28, 30, 31, 32, 33, 36, 37, 38, 44, 45, 51, 52, 56, 59, 60, 64, 65, 68, 69, 70, 73",
0.9116809116809117,0.876,0.903954802259887,0.9195402298850575,0.002319812774658203,"0, 1, 8, 11, 13, 14, 17, 20, 21, 23, 24, 29, 31, 35, 37, 38, 40, 43, 44, 45, 46, 48, 50, 55, 64, 66, 71, 74",
0.9095744680851063,0.864,0.8952879581151832,0.9243243243243243,0.002666950225830078,"0, 2, 3, 5, 8, 10, 12, 13, 15, 16, 18, 20, 21, 22, 23, 24, 26, 27, 28, 32, 34, 45, 46, 47, 48, 52, 53, 54, 55, 57, 62, 63, 65, 70, 71, 72",
0.898876404494382,0.856,0.9302325581395349,0.8695652173913043,0.003339052200317383,"4, 5, 8, 10, 11, 12, 14, 15, 16, 17, 20, 21, 23, 24, 25, 27, 36, 38, 42, 47, 48, 49, 52, 53, 58, 59, 60, 61, 62, 63, 64, 65, 70, 75",
0.9044943820224719,0.864,0.936046511627907,0.875,0.003468036651611328,"0, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 20, 22, 23, 25, 29, 30, 32, 34, 36, 38, 41, 46, 48, 49, 51, 52, 53, 56, 60, 61, 63, 65, 67, 69, 70, 71, 73, 74, 76",
0.9142857142857143,0.88,0.9411764705882353,0.8888888888888888,0.004336833953857422,"0, 3, 4, 11, 17, 19, 20, 21, 23, 24, 25, 27, 30, 31, 32, 33, 34, 36, 37, 38, 43, 46, 50, 52, 53, 54, 58, 59, 61, 65, 67, 68, 69, 70, 71, 72, 73, 76",
0.9194805194805195,0.876,0.917098445595855,0.921875,0.004470109939575195,"1, 2, 3, 6, 7, 8, 9, 10, 12, 13, 14, 18, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 47, 50, 52, 53, 54, 56, 58, 59, 61, 62, 64, 66, 67, 73, 74, 76",
0.9139784946236559,0.872,0.9497206703910615,0.8808290155440415,0.0031659603118896484,"0, 3, 6, 8, 9, 13, 17, 20, 21, 22, 25, 27, 29, 30, 32, 33, 34, 35, 36, 37, 40, 47, 48, 50, 53, 55, 59, 60, 61, 62, 65, 69, 70, 71, 74, 76",
0.9205479452054793,0.884,0.9438202247191011,0.8983957219251337,0.0038270950317382812,"0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 25, 26, 27, 30, 33, 34, 35, 36, 37, 38, 40, 41, 48, 49, 50, 52, 53, 54, 55, 57, 60, 63, 64, 66, 68, 70, 71, 72, 74",
0.9184782608695652,0.88,0.9285714285714286,0.9086021505376344,0.0033299922943115234,"1, 2, 4, 6, 7, 8, 9, 10, 11, 14, 15, 17, 21, 23, 25, 27, 28, 36, 44, 46, 50, 55, 59, 60, 61, 63, 65, 66, 67, 68, 70, 71, 72, 76",
0.9203084832904883,0.876,0.927461139896373,0.9132653061224489,0.00347900390625,"0, 2, 5, 7, 9, 14, 15, 16, 17, 25, 26, 28, 31, 32, 34, 36, 37, 38, 39, 43, 45, 48, 49, 51, 52, 56, 57, 59, 60, 63, 65, 66, 70, 71, 75, 76",
0.9217877094972067,0.888,0.9217877094972067,0.9217877094972067,0.003355264663696289,"1, 3, 6, 7, 13, 16, 18, 19, 22, 23, 24, 26, 28, 31, 32, 35, 36, 39, 44, 45, 46, 47, 48, 55, 57, 59, 65, 66, 68, 72, 74",
0.9141274238227147,0.876,0.9428571428571428,0.8870967741935484,0.0035851001739501953,"2, 4, 6, 9, 13, 15, 16, 19, 20, 21, 25, 27, 30, 31, 36, 37, 38, 43, 46, 49, 52, 55, 63, 69, 71, 74",
0.9130434782608695,0.872,0.9438202247191011,0.8842105263157894,0.0047228336334228516,"0, 1, 2, 3, 4, 6, 7, 10, 12, 13, 14, 15, 18, 19, 20, 25, 26, 27, 28, 30, 31, 32, 36, 37, 38, 45, 46, 48, 50, 51, 56, 57, 60, 63, 64, 65, 66, 72, 73, 75, 76",
0.917098445595855,0.872,0.921875,0.9123711340206185,0.0037717819213867188,"0, 1, 5, 6, 8, 9, 11, 13, 19, 21, 22, 25, 26, 27, 29, 30, 31, 32, 34, 35, 39, 43, 45, 51, 53, 55, 58, 60, 62, 67, 68, 70, 75, 76",
0.9283819628647214,0.892,0.9210526315789473,0.9358288770053476,0.0030829906463623047,"1, 8, 10, 12, 15, 17, 22, 24, 25, 27, 29, 30, 33, 34, 35, 39, 40, 41, 44, 47, 50, 51, 52, 54, 56, 57, 58, 64, 65, 66, 68, 71, 72, 76",
0.9180327868852459,0.88,0.9438202247191011,0.8936170212765957,0.003330230712890625,"0, 4, 5, 6, 12, 13, 15, 17, 19, 24, 25, 27, 29, 30, 33, 34, 35, 37, 38, 44, 49, 51, 53, 54, 58, 61, 62, 63, 64, 65, 66, 70, 73, 76",
0.9021739130434782,0.856,0.9171270718232044,0.8877005347593583,0.0030469894409179688,"1, 2, 4, 8, 13, 14, 17, 19, 21, 22, 25, 27, 28, 29, 30, 31, 33, 35, 42, 43, 48, 54, 55, 57, 58, 60, 62, 65, 66, 67, 72, 74, 76",
0.9375,0.904,0.9523809523809523,0.9230769230769231,0.00362396240234375,"0, 2, 5, 8, 9, 11, 13, 17, 21, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 41, 43, 54, 57, 58, 59, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 75, 76",
0.8970976253298153,0.844,0.9239130434782609,0.8717948717948718,0.003507852554321289,"0, 2, 5, 8, 13, 16, 17, 20, 21, 24, 25, 28, 32, 33, 34, 36, 38, 42, 45, 46, 47, 52, 54, 57, 58, 61, 63, 66, 67, 68, 69, 70, 71, 72, 73, 74",
0.9035812672176308,0.86,0.9265536723163842,0.8817204301075269,0.004098176956176758,"1, 2, 4, 6, 9, 11, 16, 18, 19, 20, 21, 23, 26, 29, 33, 37, 38, 41, 45, 46, 48, 51, 52, 58, 59, 60, 61, 67, 68, 74",
