f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.8918918918918919,0.84,0.873015873015873,0.9116022099447514,1.9686455726623535,"0, 3, 6, 9, 12, 14, 16, 17, 23, 25, 26, 27, 28, 30, 33, 34, 35, 36, 37, 39, 41, 47, 50, 51, 52, 53, 57, 60, 63, 64, 65, 67, 72, 73, 75",
0.9080779944289693,0.868,0.8907103825136612,0.9261363636363636,2.098196506500244,"2, 5, 6, 7, 8, 9, 11, 12, 14, 16, 18, 19, 25, 26, 27, 28, 30, 31, 33, 36, 37, 39, 40, 43, 44, 47, 48, 49, 50, 55, 57, 64, 65, 66, 67, 68, 73, 74",
0.8857142857142859,0.84,0.8959537572254336,0.8757062146892656,1.9192841053009033,"2, 3, 6, 10, 13, 14, 16, 19, 20, 22, 24, 31, 33, 35, 36, 37, 38, 41, 42, 44, 45, 50, 52, 53, 54, 55, 61, 62, 64, 65, 67, 69, 70, 75, 76",
0.9115281501340483,0.868,0.9239130434782609,0.8994708994708994,1.660545825958252,"6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 21, 22, 24, 26, 28, 31, 33, 34, 35, 37, 38, 42, 44, 45, 46, 49, 51, 52, 53, 55, 58, 60, 62, 65, 70, 71, 73, 74, 75",
0.9194805194805195,0.876,0.8939393939393939,0.946524064171123,1.6014981269836426,"1, 2, 5, 7, 8, 13, 17, 18, 21, 23, 29, 30, 31, 32, 34, 36, 37, 40, 41, 43, 44, 46, 50, 53, 54, 56, 60, 62, 63, 64, 65, 68, 70, 71, 72, 73, 75",
0.9135135135135135,0.872,0.9135135135135135,0.9135135135135135,2.8096201419830322,"0, 3, 6, 8, 9, 12, 15, 17, 18, 20, 22, 26, 27, 28, 30, 31, 32, 35, 36, 39, 44, 45, 46, 49, 50, 55, 57, 58, 59, 60, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74",
0.9150684931506848,0.876,0.912568306010929,0.9175824175824175,3.0308597087860107,"6, 9, 11, 12, 13, 17, 18, 19, 21, 24, 26, 27, 28, 31, 33, 34, 37, 38, 41, 44, 48, 49, 51, 52, 57, 58, 60, 62, 65, 68, 69, 70, 71, 72, 76",
0.8728323699421966,0.824,0.8388888888888889,0.9096385542168675,2.5658304691314697,"4, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 25, 27, 29, 30, 31, 32, 33, 36, 37, 41, 42, 43, 45, 46, 49, 50, 52, 55, 58, 59, 60, 61, 62, 64, 65, 66, 68, 69, 72, 73, 76",
0.8991825613079019,0.852,0.8918918918918919,0.9065934065934066,1.748807668685913,"0, 8, 10, 12, 16, 18, 20, 22, 24, 27, 29, 32, 34, 35, 36, 39, 40, 43, 47, 48, 50, 54, 59, 62, 63, 66, 69, 70, 72, 74, 75, 76",
