f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.923076923076923,0.996,1.0,0.8571428571428571,0.0034761428833007812,"0, 1, 2, 6, 8, 10, 11, 18, 20, 24, 26, 27, 29, 30, 34, 37, 38, 39, 42, 43, 46, 47, 48, 51, 52, 55, 57, 59, 61, 65, 69, 73","0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 20, 23, 24, 25, 26, 28, 31"
0.888888888888889,0.992,1.0,0.8,0.0021491050720214844,"0, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 24, 28, 30, 31, 33, 34, 35, 37, 38, 40, 41, 42, 49, 50, 51, 53, 54, 55, 58, 59, 61, 62, 65, 66, 70, 71, 75","1, 5, 7, 8, 10, 11, 12, 13, 16, 18, 21, 26, 27, 28, 29, 33, 34, 35, 37, 39, 42"
0.8000000000000002,0.984,0.8,0.8,0.00189208984375,"6, 7, 10, 14, 15, 16, 17, 19, 20, 21, 26, 29, 31, 33, 37, 39, 42, 43, 46, 47, 48, 49, 51, 52, 53, 54, 56, 57, 61, 63, 64, 66, 67, 70, 71","6, 8, 9, 10, 20, 23, 24, 25, 27, 28, 29, 30, 31, 34"
0.8571428571428571,0.992,1.0,0.75,0.0018939971923828125,"0, 5, 6, 8, 9, 10, 15, 22, 23, 27, 29, 31, 34, 37, 39, 41, 42, 43, 45, 50, 51, 52, 55, 56, 59, 64, 65, 66, 72","1, 4, 5, 12, 16, 17, 18, 20, 22, 23, 24, 26"
1.0,1.0,1.0,1.0,0.002093076705932617,"2, 7, 9, 11, 12, 14, 20, 26, 29, 30, 31, 33, 34, 35, 38, 39, 41, 42, 43, 45, 46, 48, 49, 50, 52, 56, 61, 66, 69, 71, 74, 76","0, 1, 2, 4, 10, 11, 15, 17, 18, 21, 25, 27, 28, 29, 31"
0.9090909090909091,0.992,1.0,0.8333333333333334,0.0028531551361083984,"0, 3, 7, 8, 10, 14, 15, 19, 22, 23, 27, 30, 32, 33, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 52, 54, 56, 59, 66, 68, 69, 70, 72, 73, 75, 76","1, 2, 4, 10, 11, 12, 13, 14, 15, 16, 17, 21, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 37"
0.9333333333333333,0.996,1.0,0.875,0.0018651485443115234,"0, 2, 3, 5, 8, 9, 11, 12, 14, 16, 19, 21, 23, 24, 27, 29, 31, 35, 38, 40, 47, 48, 52, 57, 59, 60, 63, 64, 65, 66, 70, 72, 73, 75, 76","0, 5, 6, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 28, 29, 30, 31"
1.0,1.0,1.0,1.0,0.0018279552459716797,"4, 5, 6, 8, 12, 14, 19, 21, 23, 26, 30, 31, 34, 35, 36, 45, 47, 48, 53, 54, 55, 56, 62, 63, 65, 66, 67, 68, 69, 70, 71, 72, 75","0, 1, 2, 5, 7, 8, 11, 13, 17, 18, 22, 23, 25, 27, 29, 30"
0.9333333333333333,0.996,0.875,1.0,0.002637147903442383,"0, 3, 8, 9, 10, 14, 16, 18, 21, 22, 23, 27, 28, 29, 30, 31, 32, 34, 36, 37, 38, 39, 45, 47, 48, 49, 51, 52, 54, 56, 57, 59, 61, 63, 65, 66, 69, 70, 72, 75","1, 6, 8, 9, 10, 11, 15, 17, 18, 19, 20, 23, 29, 31, 32, 35, 36, 37, 39"
0.9333333333333333,0.996,1.0,0.875,0.001940011978149414,"0, 7, 9, 13, 15, 16, 21, 27, 32, 33, 37, 39, 40, 42, 44, 45, 46, 50, 52, 57, 58, 59, 60, 61, 63, 64, 65, 67, 71, 72, 75","0, 1, 2, 3, 11, 13, 15, 18, 21, 23, 25, 26, 27, 28"
0.8750000000000001,0.992,1.0,0.7777777777777778,0.0014636516571044922,"4, 5, 6, 9, 13, 15, 16, 17, 19, 21, 22, 23, 24, 27, 30, 33, 34, 35, 37, 38, 41, 43, 44, 52, 53, 57, 59, 61, 62, 64, 65, 66, 70, 75","3, 5, 9, 10, 15, 19, 21, 22, 25, 29, 30, 32, 33"
0.9600000000000001,0.996,1.0,0.9230769230769231,0.0024111270904541016,"0, 3, 6, 7, 10, 11, 14, 15, 16, 21, 22, 24, 28, 32, 33, 35, 38, 39, 40, 42, 44, 46, 48, 51, 52, 53, 54, 55, 56, 62, 63, 65, 70, 73, 76","2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 19, 20, 21, 22, 23, 25, 26, 28, 30, 32"
0.9333333333333333,0.996,1.0,0.875,0.0021331310272216797,"2, 8, 10, 16, 18, 21, 22, 24, 26, 29, 40, 41, 42, 45, 47, 50, 51, 55, 57, 58, 60, 61, 65, 67, 70, 71, 72, 73, 75, 76","0, 1, 10, 12, 13, 14, 15, 18, 20, 23, 24, 25, 29"
0.8750000000000001,0.992,1.0,0.7777777777777778,0.0020170211791992188,"3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 20, 24, 26, 31, 34, 40, 52, 53, 54, 55, 56, 58, 59, 62, 63, 64, 65, 66, 68, 70, 71, 72, 75","0, 5, 7, 10, 11, 12, 20, 21, 22, 24, 25, 26, 27, 28, 31, 32"
