f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.8571428571428572,0.988,0.9,0.8181818181818182,0.003039121627807617,"0, 2, 3, 5, 6, 7, 8, 10, 15, 18, 23, 24, 27, 30, 31, 37, 40, 42, 43, 46, 48, 51, 52, 55, 57, 60, 61, 62, 65, 66, 71, 72, 75","0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 15, 18, 19, 21, 22, 23, 25, 26, 27, 30, 32"
0.8571428571428571,0.992,0.75,1.0,0.0023839473724365234,"2, 4, 6, 9, 11, 14, 19, 23, 24, 27, 30, 36, 38, 39, 40, 41, 43, 47, 48, 49, 50, 51, 53, 56, 58, 59, 61, 63, 65, 66, 73, 74, 75, 76","3, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 28, 32"
1.0,1.0,1.0,1.0,0.0024499893188476562,"4, 5, 7, 10, 12, 13, 16, 20, 21, 22, 24, 26, 33, 35, 36, 39, 40, 42, 44, 48, 59, 60, 62, 65, 66, 70, 72, 73","1, 2, 5, 6, 7, 8, 10, 13, 15, 16, 18, 21, 22, 23, 24"
0.8571428571428572,0.988,0.9,0.8181818181818182,0.0018270015716552734,"0, 1, 2, 4, 9, 10, 14, 15, 20, 24, 26, 30, 32, 34, 35, 38, 39, 40, 41, 42, 43, 44, 46, 49, 51, 54, 55, 56, 57, 58, 59, 63, 67, 73, 75, 76","0, 2, 3, 6, 7, 13, 14, 17, 18, 19, 20, 22, 23, 25, 27, 29, 31"
0.9333333333333333,0.996,1.0,0.875,0.0018639564514160156,"0, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 20, 21, 24, 26, 30, 31, 33, 38, 39, 44, 46, 49, 52, 56, 57, 58, 59, 60, 61, 64, 65, 70","3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 16, 20, 21, 22, 23, 31, 32"
0.8571428571428572,0.988,0.8181818181818182,0.9,0.0019326210021972656,"2, 3, 7, 8, 9, 10, 16, 20, 24, 26, 27, 29, 31, 35, 40, 42, 43, 44, 47, 48, 49, 52, 53, 54, 55, 56, 58, 59, 60, 64, 68, 71, 74, 76","0, 1, 4, 6, 7, 9, 10, 11, 17, 19, 20, 21, 22, 23, 24, 28, 29, 30, 32, 33"
0.923076923076923,0.996,1.0,0.8571428571428571,0.0027930736541748047,"4, 5, 9, 10, 11, 15, 16, 18, 19, 22, 23, 24, 27, 28, 29, 30, 33, 34, 36, 37, 38, 40, 44, 45, 47, 50, 51, 52, 54, 55, 56, 57, 58, 59, 61, 62, 65, 66, 71, 72","0, 1, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 24, 25, 27, 28, 29, 31, 32, 33, 35, 38"
0.8000000000000002,0.992,0.8,0.8,0.002028942108154297,"0, 2, 3, 4, 7, 11, 13, 14, 15, 16, 22, 24, 29, 31, 33, 36, 37, 38, 40, 44, 45, 47, 49, 50, 52, 54, 55, 56, 57, 58, 59, 61, 62, 66","2, 3, 4, 5, 6, 12, 13, 15, 17, 19, 20, 23, 24, 27, 32"
0.8571428571428571,0.992,0.8571428571428571,0.8571428571428571,0.0015721321105957031,"2, 5, 6, 12, 13, 14, 15, 17, 18, 21, 27, 29, 34, 36, 38, 41, 45, 47, 48, 49, 53, 58, 65, 66, 67, 68, 69, 70","1, 2, 4, 5, 9, 11, 13, 14, 16, 19, 20, 23, 25"
1.0,1.0,1.0,1.0,0.002410888671875,"2, 4, 6, 7, 10, 12, 14, 17, 19, 20, 21, 23, 26, 31, 36, 41, 42, 43, 45, 51, 52, 53, 57, 61, 62, 64, 65, 66, 67, 73, 76","0, 1, 2, 6, 7, 8, 11, 12, 14, 15, 16, 17, 19, 23, 24, 26, 27"
0.8,0.992,1.0,0.6666666666666666,0.0012669563293457031,"0, 6, 7, 9, 12, 13, 16, 19, 20, 23, 26, 27, 30, 31, 33, 34, 44, 48, 50, 53, 56, 57, 58, 62, 63, 64, 65, 66, 67, 68, 71, 73, 74, 75","0, 7, 10, 16, 18, 22, 25, 30, 32"
0.9411764705882353,0.996,0.8888888888888888,1.0,0.0014498233795166016,"0, 5, 6, 7, 8, 11, 13, 14, 15, 16, 19, 20, 21, 26, 37, 38, 42, 43, 44, 47, 49, 50, 51, 52, 56, 61, 65, 66, 68, 69, 71, 73, 74, 76","0, 1, 2, 5, 13, 14, 18, 20, 22, 26, 30, 31, 32"
0.7692307692307693,0.988,1.0,0.625,0.0018858909606933594,"2, 4, 5, 6, 7, 8, 9, 15, 17, 19, 21, 22, 24, 27, 28, 29, 30, 32, 33, 34, 36, 39, 41, 45, 46, 48, 50, 54, 57, 59, 60, 64, 65, 66, 67, 68, 75","0, 1, 3, 4, 5, 6, 9, 11, 14, 16, 17, 19, 23, 27, 29, 33, 35"
0.923076923076923,0.996,1.0,0.8571428571428571,0.0019872188568115234,"0, 3, 5, 8, 11, 12, 14, 15, 17, 20, 23, 26, 27, 32, 33, 34, 35, 36, 39, 51, 53, 54, 56, 57, 58, 60, 62, 63, 64, 65, 66, 67, 68","0, 1, 3, 5, 7, 8, 11, 13, 19, 21, 23, 24, 25, 27, 31, 32"
1.0,1.0,1.0,1.0,0.002354860305786133,"0, 2, 5, 8, 10, 11, 12, 13, 14, 21, 22, 23, 32, 35, 37, 38, 39, 40, 41, 43, 48, 50, 51, 53, 56, 57, 58, 59, 61, 62, 64, 66, 67, 69, 70, 72, 73, 74, 75","1, 3, 4, 5, 12, 14, 20, 23, 26, 27, 28, 30, 32, 33, 34, 36, 37, 38"
0.9473684210526316,0.996,0.9,1.0,0.004653215408325195,"0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 21, 22, 24, 28, 29, 32, 35, 37, 38, 43, 46, 47, 48, 49, 50, 51, 52, 53, 54, 58, 62, 64, 66, 67, 68, 71, 75","0, 1, 3, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 33, 34, 35, 36, 38, 39, 41"
0.8421052631578948,0.988,1.0,0.7272727272727273,0.0015981197357177734,"0, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 16, 18, 22, 24, 28, 29, 31, 32, 33, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 58, 63, 64, 69, 71, 72","2, 5, 7, 10, 17, 18, 19, 24, 25, 27, 29, 30, 33, 34, 35"
0.8421052631578948,0.988,0.7272727272727273,1.0,0.0019707679748535156,"5, 7, 9, 11, 13, 15, 20, 21, 24, 27, 29, 30, 31, 33, 34, 37, 38, 40, 41, 42, 44, 45, 47, 50, 51, 52, 53, 55, 57, 59, 60, 61, 68, 69, 70, 71, 72, 76","1, 11, 12, 16, 20, 22, 23, 25, 28, 30, 33, 35, 36, 37"
