f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result

0.7999999999999999,0.988,0.8571428571428571,0.75,0.002850055694580078,"1, 2, 4, 5, 6, 11, 13, 14, 15, 21, 22, 23, 24, 25, 30, 32, 40, 41, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58, 59, 61, 65, 66, 67, 69, 72, 73","3, 5, 14, 15, 18, 21, 22, 23, 24, 25, 29, 31, 34"
0.923076923076923,0.996,1.0,0.8571428571428571,0.0016400814056396484,"2, 3, 5, 9, 11, 12, 18, 19, 20, 21, 22, 23, 28, 34, 35, 36, 39, 40, 41, 44, 50, 55, 56, 59, 63, 66, 67, 71","2, 4, 5, 15, 17, 18, 20, 22, 23, 27"
0.9473684210526316,0.996,1.0,0.9,0.0020339488983154297,"2, 3, 4, 8, 11, 12, 13, 15, 17, 18, 21, 22, 24, 27, 29, 30, 31, 32, 33, 38, 39, 40, 41, 42, 43, 44, 48, 50, 51, 53, 54, 56, 57, 58, 59, 63, 64, 65, 69, 70, 75","0, 3, 10, 13, 16, 18, 21, 22, 23, 24, 25, 30, 32, 34, 36, 37, 40"
0.6666666666666665,0.988,0.6,0.75,0.0017480850219726562,"2, 4, 5, 8, 11, 12, 20, 21, 22, 24, 26, 30, 31, 33, 35, 37, 40, 42, 43, 44, 45, 46, 48, 50, 51, 58, 61, 62, 63, 64, 65, 66, 70, 71, 75","0, 2, 18, 19, 20, 22, 24, 25, 28, 31"
0.8750000000000001,0.992,1.0,0.7777777777777778,0.0018420219421386719,"2, 3, 7, 8, 10, 11, 12, 14, 18, 20, 24, 26, 30, 31, 35, 36, 38, 40, 44, 45, 49, 53, 57, 60, 62, 63, 66, 68, 72, 74, 75","2, 3, 5, 6, 7, 12, 15, 17, 18, 19, 23, 24, 25, 26, 27"
0.9090909090909091,0.996,0.8333333333333334,1.0,0.0020847320556640625,"0, 3, 4, 5, 8, 9, 11, 12, 13, 14, 15, 18, 21, 26, 29, 30, 33, 35, 36, 37, 38, 40, 41, 43, 45, 47, 53, 54, 56, 57, 58, 59, 60, 61, 63, 64, 67, 72","1, 3, 4, 6, 7, 16, 18, 22, 26, 27, 28, 29, 32, 33"
0.8421052631578948,0.988,0.8888888888888888,0.8,0.0017910003662109375,"0, 1, 2, 4, 6, 8, 9, 11, 12, 16, 19, 20, 22, 23, 25, 27, 29, 31, 32, 33, 36, 40, 41, 42, 43, 44, 45, 46, 51, 55, 57, 60, 63, 66, 71, 75, 76","2, 3, 4, 5, 9, 12, 13, 20, 22, 23, 24, 25, 26, 28, 29, 33, 35"
0.7777777777777777,0.984,0.7,0.875,0.00333404541015625,"1, 4, 8, 9, 18, 19, 21, 22, 23, 26, 27, 28, 32, 33, 37, 44, 45, 46, 50, 51, 54, 55, 57, 58, 61, 63, 65, 66, 68, 75, 76","2, 5, 6, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29"
0.9473684210526316,0.996,1.0,0.9,0.0018069744110107422,"2, 3, 5, 6, 8, 11, 14, 15, 16, 19, 21, 22, 23, 26, 27, 28, 29, 31, 32, 34, 39, 45, 46, 47, 50, 51, 53, 56, 57, 58, 59, 61, 63, 65, 66, 68, 75","3, 5, 7, 8, 10, 12, 14, 16, 17, 19, 23, 25, 30, 35"
0.8000000000000002,0.992,0.8,0.8,0.0016372203826904297,"1, 2, 5, 8, 9, 13, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 34, 37, 41, 42, 46, 47, 48, 51, 53, 55, 59, 61, 62, 63, 64, 67, 68, 71, 74, 75","2, 3, 5, 7, 10, 13, 19, 21, 24, 25, 26, 27, 29, 31, 32, 34"
0.8,0.988,0.6666666666666666,1.0,0.0020759105682373047,"1, 3, 6, 7, 8, 11, 12, 13, 14, 17, 21, 22, 25, 28, 35, 36, 38, 39, 40, 41, 42, 44, 45, 52, 54, 55, 56, 57, 60, 63, 65, 68, 71, 72, 75","2, 3, 4, 7, 10, 11, 15, 16, 17, 21, 22, 23, 26, 30, 34"
0.9090909090909091,0.992,1.0,0.8333333333333334,0.002246856689453125,"0, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 24, 27, 30, 32, 39, 40, 42, 46, 47, 48, 50, 53, 54, 55, 56, 58, 59, 62, 63, 70, 72, 73","1, 3, 4, 13, 15, 16, 19, 20, 21, 25, 26, 27"
