f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result
0.9010989010989011,0.856,0.9060773480662984,0.8961748633879781,0.028818607330322266
0.8729281767955802,0.816,0.8777777777777778,0.8681318681318682,0.05145406723022461
0.8930481283422459,0.84,0.8835978835978836,0.9027027027027027,0.05526876449584961
0.8970976253298153,0.844,0.8947368421052632,0.8994708994708994,0.031342506408691406
0.8992248062015504,0.844,0.9206349206349206,0.8787878787878788,0.03167843818664551
0.8991825613079019,0.852,0.8823529411764706,0.9166666666666666,0.031775474548339844
0.8923076923076922,0.832,0.8969072164948454,0.8877551020408163,0.030492067337036133
0.9081364829396325,0.86,0.8781725888324873,0.9402173913043478,0.03069162368774414
0.8952879581151832,0.84,0.8724489795918368,0.9193548387096774,0.0314640998840332
0.9182058047493402,0.876,0.9206349206349206,0.9157894736842105,0.05337715148925781
0.9002695417789758,0.852,0.8789473684210526,0.9226519337016574,0.049242496490478516
0.901639344262295,0.856,0.9269662921348315,0.8776595744680851,0.030758142471313477
0.8924731182795699,0.84,0.8736842105263158,0.9120879120879121,0.09059715270996094
0.8936170212765957,0.84,0.8704663212435233,0.9180327868852459,0.05174994468688965
0.8954423592493298,0.844,0.893048128342246,0.8978494623655914,0.029870033264160156
0.8760330578512397,0.82,0.8368421052631579,0.9190751445086706,0.030910968780517578
0.8888888888888888,0.836,0.8770053475935828,0.9010989010989011,0.030892610549926758
0.9,0.856,0.8709677419354839,0.9310344827586207,0.035237789154052734
0.8999999999999999,0.848,0.8724489795918368,0.9293478260869565,0.02697157859802246
0.8864265927977838,0.836,0.8290155440414507,0.9523809523809523,0.03294634819030762
0.8907563025210085,0.844,0.8688524590163934,0.9137931034482759,0.036315202713012695
0.9047619047619048,0.856,0.8636363636363636,0.95,0.08513641357421875
0.9047619047619049,0.856,0.8860103626943006,0.9243243243243243,0.030737876892089844
0.8956043956043956,0.848,0.8763440860215054,0.9157303370786517,0.030941486358642578
0.9007633587786259,0.844,0.8894472361809045,0.9123711340206185,0.05123710632324219
0.8900523560209423,0.832,0.8854166666666666,0.8947368421052632,0.03192853927612305
0.9168765743073047,0.868,0.8921568627450981,0.9430051813471503,0.05209922790527344
0.8863636363636365,0.84,0.896551724137931,0.8764044943820225,0.02946782112121582
0.8894601542416453,0.828,0.8963730569948186,0.8826530612244898,0.052893638610839844
0.8947368421052632,0.84,0.8629441624365483,0.9289617486338798,0.0301666259765625
0.9076517150395778,0.86,0.9148936170212766,0.900523560209424,0.031244993209838867
0.9005235602094241,0.848,0.864321608040201,0.9398907103825137,0.05317425727844238
0.9142857142857143,0.868,0.9119170984455959,0.9166666666666666,0.03045940399169922
0.8946015424164523,0.836,0.8656716417910447,0.925531914893617,0.03003406524658203
0.9027027027027027,0.856,0.8564102564102564,0.9542857142857143,0.05104565620422363
0.8901098901098901,0.84,0.8481675392670157,0.9364161849710982,0.03181815147399902
0.9056603773584906,0.86,0.875,0.9385474860335196,0.030914306640625
0.8978494623655914,0.848,0.8652849740932642,0.9329608938547486,0.05218076705932617,"10, 11, 15, 16, 18, 21, 24, 25, 26, 27, 28, 31, 32, 33, 36, 37, 39, 40, 41, 44, 46, 48, 49, 53, 56, 57, 59, 62, 65, 66, 72, 73, 74, 75, 76","5, 7, 9, 11, 12, 14, 15, 16, 17, 18, 20, 25, 26, 28, 34"
0.907608695652174,0.864,0.8835978835978836,0.9329608938547486,0.05315876007080078,"8, 10, 11, 12, 13, 14, 16, 19, 26, 28, 29, 32, 33, 34, 39, 40, 43, 44, 47, 48, 49, 50, 51, 54, 55, 56, 58, 59, 64, 65, 67, 71, 72, 76","0, 1, 2, 4, 7, 9, 10, 11, 13, 16, 17, 19, 21, 22, 23, 25, 26, 27, 28, 29, 30"
0.8918918918918918,0.84,0.8505154639175257,0.9375,0.05233049392700195,"1, 3, 4, 5, 6, 12, 14, 15, 17, 19, 21, 22, 23, 25, 26, 35, 40, 41, 42, 43, 45, 52, 56, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 76","1, 5, 7, 8, 10, 11, 13, 15, 20, 21, 22, 23, 27, 28, 29, 30, 32, 34, 35, 37"
0.881443298969072,0.816,0.8507462686567164,0.9144385026737968,0.0539395809173584,"5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 25, 31, 32, 34, 38, 40, 41, 42, 43, 44, 45, 47, 48, 50, 60, 61, 62, 63, 64, 65, 69, 71, 73, 75, 76","7, 8, 10, 11, 12, 13, 16, 17, 20, 22, 26, 32, 33, 34, 36, 37"
0.8834688346883468,0.828,0.8534031413612565,0.9157303370786517,0.06833004951477051,"0, 5, 7, 15, 16, 17, 20, 22, 23, 24, 25, 28, 33, 34, 35, 37, 38, 41, 42, 46, 48, 52, 53, 55, 56, 62, 63, 64, 65, 66, 70, 71, 73, 74, 76","0, 2, 3, 5, 6, 10, 12, 17, 18, 19, 21, 26, 27, 28, 29, 33, 34"
