f1,accuracy,precision,recall,time,first_optimizer_result,second_optimizer_result
0.7063829787234043,0.724,0.6916666666666667,0.7217391304347827,0.004993915557861328,"0, 5, 6, 8, 9, 11, 12, 13, 14, 16, 19, 22, 23, 27, 29, 30, 31, 34, 37, 40, 44, 47, 48, 49, 51, 55, 56, 60, 61, 65, 66, 68, 69, 70, 74, 75, 76","0, 3, 10, 12, 13, 16, 17, 18, 19, 23, 28, 31, 33, 34, 35, 36"
0.7430830039525692,0.74,0.7966101694915254,0.6962962962962963,0.0026857852935791016,"2, 3, 5, 6, 8, 16, 17, 19, 21, 23, 24, 26, 30, 31, 33, 35, 36, 37, 40, 42, 45, 47, 48, 49, 50, 57, 59, 60, 63, 65, 68, 71, 73, 76","0, 2, 6, 7, 10, 14, 18, 19, 20, 25, 29, 30, 32"
0.6564885496183206,0.64,0.6515151515151515,0.6615384615384615,0.0042188167572021484,"2, 3, 5, 7, 8, 10, 13, 14, 19, 21, 22, 23, 24, 26, 28, 29, 30, 33, 35, 36, 37, 38, 40, 41, 43, 44, 48, 49, 51, 54, 56, 57, 58, 61, 64, 65, 66, 69, 71, 73, 75","1, 4, 5, 7, 8, 10, 17, 18, 19, 21, 25, 26, 31, 33, 34, 36, 39, 40"
0.7421875,0.736,0.7196969696969697,0.7661290322580645,0.003946065902709961,"2, 3, 4, 6, 7, 9, 11, 13, 14, 21, 22, 23, 24, 28, 29, 31, 32, 35, 37, 38, 40, 41, 43, 45, 46, 50, 51, 52, 54, 56, 57, 58, 61, 62, 65, 69, 72, 73, 74","0, 2, 5, 8, 9, 13, 14, 18, 19, 23, 24, 26, 28, 29, 30, 32, 35, 36"
0.6782608695652174,0.704,0.7090909090909091,0.65,0.004438877105712891,"1, 4, 6, 8, 9, 13, 14, 17, 21, 23, 24, 25, 26, 29, 35, 38, 40, 42, 44, 45, 47, 48, 51, 58, 59, 61, 63, 65, 66, 67, 68, 69, 70, 72, 74","0, 2, 3, 5, 8, 12, 14, 16, 17, 18, 20, 23, 24, 25, 28, 29, 30, 31, 32"
0.7351778656126482,0.732,0.75,0.7209302325581395,0.0037488937377929688,"0, 2, 5, 9, 11, 13, 14, 15, 17, 25, 26, 27, 29, 30, 32, 33, 35, 37, 38, 39, 40, 41, 43, 44, 45, 49, 51, 52, 53, 55, 56, 59, 62, 63, 64, 66, 71, 73","7, 11, 12, 14, 19, 22, 23, 24, 26, 30, 31, 34, 36, 37"
0.6863468634686347,0.66,0.6413793103448275,0.7380952380952381,0.0046749114990234375,"0, 3, 5, 6, 10, 11, 13, 15, 16, 17, 19, 22, 25, 29, 31, 32, 33, 39, 40, 41, 42, 48, 49, 50, 53, 55, 56, 57, 59, 61, 62, 63, 64, 65, 66, 67, 69, 71, 72, 73, 76","5, 7, 8, 9, 11, 16, 17, 19, 21, 22, 23, 26, 31, 32, 34, 36, 37, 38, 39, 40"
0.7404580152671756,0.728,0.7578125,0.7238805970149254,0.005499124526977539,"2, 3, 5, 6, 8, 10, 11, 13, 15, 22, 23, 27, 28, 29, 30, 32, 35, 37, 38, 39, 40, 41, 42, 45, 48, 49, 51, 52, 54, 55, 56, 57, 59, 60, 64, 65, 67, 68, 71, 72, 73","0, 1, 2, 3, 5, 8, 9, 12, 13, 14, 16, 18, 22, 23, 24, 25, 26, 27, 29, 33, 35, 39"
0.7183673469387755,0.724,0.7586206896551724,0.6821705426356589,0.006600141525268555,"0, 2, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 29, 31, 34, 37, 39, 40, 42, 43, 44, 46, 49, 51, 53, 55, 56, 58, 59, 61, 64, 65, 68, 69, 70, 71, 72, 73, 75","1, 4, 5, 6, 7, 10, 11, 12, 14, 16, 18, 19, 20, 23, 25, 30, 31, 32, 35, 36, 39, 41, 42"
0.7611336032388664,0.764,0.7704918032786885,0.752,0.005026102066040039,"0, 2, 4, 5, 7, 8, 9, 10, 11, 13, 15, 16, 17, 19, 22, 23, 26, 27, 28, 39, 43, 44, 45, 46, 47, 48, 51, 52, 53, 58, 59, 60, 61, 62, 63, 65, 66, 67, 71, 72, 73, 75, 76","1, 2, 3, 6, 9, 11, 12, 13, 14, 16, 18, 19, 21, 24, 27, 33, 34, 37, 39, 40"
